run_file,run_id,condition_id,topic_id,run_number,round_number,turn_in_round,agent_name,turn_id,civility,relevance,logical_consistency,argument_strength,document_grounding,responsiveness,stance_differentiation,composite
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,8,4,FDP,46061304-4dd0-4eae-bbbf-feee325d5104,4,4,4,4,3,2,3,3.429
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,8,5,Die Linke,e26d820b-5aae-4114-9bdf-07ef9efd6619,4,4,4,3,3,3,3,3.429
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,8,6,AfD,b0adb930-52a4-45c0-8435-cc0c940d07f9,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,1,CDU/CSU,3d4e9d49-9d16-4058-ada4-48d13e686f13,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,2,SPD,4614ef98-6302-4c94-a0b5-608b488e9919,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,3,Bündnis 90/Die Grünen,dc36e8ed-3886-4625-8485-07f3aef3932c,5,4,4,4,4,3,3,3.857
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,4,FDP,d87baf06-08a3-4ce7-be47-bcc5d0f70130,4,5,4,4,3,2,3,3.571
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,5,Die Linke,d4da62a0-4d09-4797-8045-a71170be95f5,5,4,4,4,3,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,9,6,AfD,64acd325-4d21-4688-9c61-b0dc97261be2,3,4,4,3,3,2,4,3.286
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,1,CDU/CSU,86415c9b-5c19-4cbf-a71f-e3ae9b50635d,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,2,SPD,6bdfbbe4-a58b-4d72-afbf-9ebc9de7a0d4,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,3,Bündnis 90/Die Grünen,c63b38f0-7c7d-4e29-b779-9cbee6d22983,4,3,4,3,3,2,3,3.143
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,4,FDP,099ed723-53f0-4346-868f-71e215572a93,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,5,Die Linke,eb4b53e9-9a24-4946-a6c0-81abe1194844,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_02_20260706_172559.json,9de2e7fb-0513-405e-a3f7-3a20ce91df11,baseline_1,migrationspolitik,2,10,6,AfD,6c42c673-d915-4389-ab3c-17ca06139d81,2,4,3,3,2,2,4,2.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,1,CDU/CSU,feff2ed9-5daf-4243-982b-b99cff3480d0,4,4,4,4,4,1,4,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,2,SPD,b7254932-0a79-410b-9e1b-2eb6b80d4e80,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,3,Bündnis 90/Die Grünen,fc606692-3bb9-4934-b901-289faa833050,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,4,FDP,1c1c5975-85db-4356-ae76-62fe749374e3,4,4,4,3,3,3,4,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,5,Die Linke,477de473-5fe4-4aaa-b84f-234d0f6c3da9,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,1,6,AfD,6b187d6b-5e31-49bf-af2c-0a0645d1ad1a,2,4,3,3,3,2,5,3.143
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,1,CDU/CSU,2911c696-7698-4992-b187-a5726654ca3f,4,4,4,3,4,4,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,2,SPD,5364fc0c-1076-45e2-b330-b860a5980a16,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,3,Bündnis 90/Die Grünen,a888ff99-a2a1-465e-8355-279a0d6b16ef,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,4,FDP,3edb3062-892a-4434-9476-cef5ad2d07ea,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,5,Die Linke,d0e07f6d-7a4d-4865-896a-8aa8183867b1,4,4,4,4,4,4,4,4.0
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,2,6,AfD,31d97c26-b18a-45cb-82da-176c3e253be6,3,4,4,3,3,2,5,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,1,CDU/CSU,6e02e763-dcb2-4379-94c4-53bb941fde21,4,4,4,3,4,2,4,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,2,SPD,5bcead68-f3e4-4976-8f6e-c0aa101dda3d,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,3,Bündnis 90/Die Grünen,f2b2b322-d44e-458c-a613-cb093126d86d,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,4,FDP,04f880f1-e8f7-4f62-b917-d91080dd913e,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,5,Die Linke,c72717d9-9127-43c1-af8e-bef9e4998153,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,3,6,AfD,5a52b4da-bc2d-4a99-919f-6ab9e9cba1de,3,4,4,4,4,3,5,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,1,CDU/CSU,da767f99-42c2-497e-98c7-891370846405,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,2,SPD,02b64057-7121-457c-b88b-603ff190fced,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,3,Bündnis 90/Die Grünen,ad96388a-255e-4854-a841-cf3bdc864003,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,4,FDP,fbe4b45f-96ce-41f3-8a34-ce6d0bda3252,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,5,Die Linke,84046b5d-619b-4989-b43e-6fb82590b71c,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,4,6,AfD,25a2234e-88a6-472d-bb0b-2d6cc25749bb,3,4,4,3,3,2,5,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,1,CDU/CSU,71fb911d-360f-473c-94f8-0a3d83615051,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,2,SPD,2762d2d2-372e-4a0c-ace2-05f97114900d,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,3,Bündnis 90/Die Grünen,e6c28413-7125-4594-afd1-cf15198a49ad,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,4,FDP,0632e730-5712-48e1-b728-688c96c4d545,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,5,Die Linke,056c0fea-daff-4ee5-b43e-dd78d4f109b2,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,5,6,AfD,6b41b954-692e-4d58-8866-0d3062f1e953,3,4,4,3,4,2,5,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,1,CDU/CSU,02c979d6-94bc-473f-ae77-3a19745e3866,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,2,SPD,cab69e00-af42-4ee9-8c99-e4c8c088b2c3,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,3,Bündnis 90/Die Grünen,30babbac-b73a-4e1a-9e6d-a2b05d603807,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,4,FDP,68ff648d-398d-4662-96ff-b15d5b874fe4,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,5,Die Linke,9ea6c0b8-e2fd-435b-bcbf-dc6d828c813a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,6,6,AfD,d546e259-df9c-4b2a-87d1-36400be6e88d,3,4,4,3,3,2,5,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,1,CDU/CSU,e2d8580f-af14-4122-b386-81c0fcbfddb9,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,2,SPD,08fb3624-9f72-419b-b21d-fae327369cee,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,3,Bündnis 90/Die Grünen,b491bb72-14b7-4abd-bf1d-dd769da8b7cd,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,4,FDP,356631d9-346a-4d90-8877-5a49b229f82a,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,5,Die Linke,3c2631ca-913e-40f9-b3b3-049805ad1462,5,4,4,4,4,4,4,4.143
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,7,6,AfD,60948ce7-3110-4d02-9ce2-8b948d7be76a,3,4,4,3,3,2,5,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,1,CDU/CSU,d3bbf92d-3809-415e-b713-eb5b0d520665,4,4,3,3,4,4,3,3.571
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,2,SPD,efe017bb-8dbd-45e5-9b1e-2c83b1a4da7b,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,3,Bündnis 90/Die Grünen,bf3c1047-ad63-47c4-a8c7-030a3da57448,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,4,FDP,bc7073bf-b3b5-43cb-acb0-b7d06dd66067,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,5,Die Linke,e1792714-b4a8-4316-ae0d-42c9e6f7f6d8,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,8,6,AfD,2d3ef20c-8dfe-41cc-8c38-75efe8c8a3fd,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,1,CDU/CSU,44303b41-39e9-4da8-a9d0-76e2fcbcf236,4,5,4,4,4,3,4,4.0
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,2,SPD,922d7c0c-9a66-4ee4-9575-603048639c1a,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,3,Bündnis 90/Die Grünen,218397fe-4973-40a8-9dc9-3d3242ea91b2,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,4,FDP,b2d69ee7-2087-4dc2-a889-a9e9c30f525d,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,5,Die Linke,002ee0f9-c050-49bd-85ef-3c706006569d,4,4,3,3,4,3,3,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,9,6,AfD,d64cad2e-1463-4eaf-be22-eef7d13a3cf4,3,4,4,3,3,2,5,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,1,CDU/CSU,0a262b1a-4ea2-47ae-ad83-1accccd7d6a5,4,4,3,3,4,2,4,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,2,SPD,d5057857-4d70-4378-91c9-a79ec9d4d677,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,3,Bündnis 90/Die Grünen,c64dba8e-51de-4d63-b5f8-4b37f85e0450,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,4,FDP,42bc34bf-092a-46ae-8cdc-0f00aea1c5e9,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,5,Die Linke,db5dad0a-97d0-4ab0-be71-be4ca923b3f8,4,4,4,3,3,2,4,3.429
runs\experiment\baseline_1\migrationspolitik\run_03_20260706_172955.json,12440501-fdca-4133-b182-0d0c5a81961c,baseline_1,migrationspolitik,3,10,6,AfD,2ab188f0-6780-4523-bc90-27d885acb5ac,3,4,4,3,4,2,5,3.571
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,1,CDU/CSU,b2a6afb7-a595-42ab-955a-b191104b12a8,4,4,4,4,3,1,4,3.429
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,2,SPD,70456f67-1741-4afc-9fd1-87ec3e2400d4,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,3,Bündnis 90/Die Grünen,9a69c6d1-c07b-4599-aaff-a02b0cc7330a,4,4,4,4,3,4,5,4.0
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,4,FDP,c28338ea-9378-4faa-a31d-77e099a89585,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,5,Die Linke,756698ce-c4b4-40ac-a765-536c9a42e684,4,4,4,4,3,3,5,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,1,6,AfD,f3b52c68-1250-4929-b3e9-2bf2a4967eac,2,4,3,3,4,2,5,3.286
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,1,CDU/CSU,7dd880c8-c77e-46f1-8b6a-2383da9379c9,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,2,SPD,70318df3-ee0c-43aa-ba58-61ae8366961c,4,4,3,4,3,3,4,3.571
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,3,Bündnis 90/Die Grünen,d066d00e-b12b-4ec5-bb2f-6f0111030b8c,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,4,FDP,5bb3cad5-125b-4f4b-afb4-a34141f7edaf,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,5,Die Linke,20b83d9a-2ef9-4a7f-82f8-ce5a3835417e,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,2,6,AfD,02509e58-7568-4d88-9d44-7e47f8ca0213,2,4,3,3,2,2,5,3.0
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,1,CDU/CSU,61a12849-2c4e-4143-8ce2-1b864c124a64,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,2,SPD,698c6028-e9e0-4a4a-969d-9ed8c9480a40,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,3,Bündnis 90/Die Grünen,31d0e880-5cc1-4050-a852-dda2f4145899,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,4,FDP,d1aa20e2-dfc7-4171-8061-884e83a88551,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,5,Die Linke,ef9961d9-c96e-4218-8089-88ef19c27d7e,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,3,6,AfD,e9c5fd57-a974-49fb-ba80-2b83c4bb09eb,3,4,4,3,4,2,5,3.571
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,1,CDU/CSU,2bcfe6d6-2883-4807-abeb-418b2e7b8f90,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,2,SPD,f4f285b4-48fc-41d5-8dcc-92070c61e082,4,4,3,4,4,3,3,3.571
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,3,Bündnis 90/Die Grünen,ce9f5431-d6bc-4cef-b559-aa2b1b731116,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,4,FDP,eb086b07-0699-4230-95a3-155c84192325,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,5,Die Linke,69a017dd-c72c-4840-924e-059dde621cff,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,4,6,AfD,5cd2b6e8-46c7-4c38-82b3-2dfaa7c44361,3,4,4,3,4,2,5,3.571
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,1,CDU/CSU,f0156639-ec55-4782-a42f-1b81ac7d9449,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,2,SPD,4121ae1f-92ba-445d-b45d-eef0b76f0e90,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,3,Bündnis 90/Die Grünen,a71ee556-d05b-4c7f-892e-e1f98207d364,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,4,FDP,cab82644-d711-46fc-8188-5deadb776edd,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,5,Die Linke,c7ab6a8c-b1c2-46fe-9709-dfb0ba8f04ba,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_1\migrationspolitik\run_04_20260706_173401.json,f2e244eb-f88f-4be0-a083-a77ce5f4ec97,baseline_1,migrationspolitik,4,5,6,AfD,36e206c8-3bed-4624-8831-15aa038492ed,3,4,4,3,3,2,5,3.429
